Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
SE202101_(203048C1/132361),3X Pollination block New Phase 4-Sendusu,Tereza_19_Phase4_R62C10,Tereza,1,7197-2,17-7197-2_R10C4_plot139,2021-01-25,3.0,,,,,,,,,Sendusu
SE202101_(203056C1/132419),3X Pollination block New Phase 4-Sendusu,Nakawele_19_Phase4_R47C8,Nakawere,1,7197-2,17-7197-2_R11C12_plot162,2021-01-15,2.0,2021-04-15,2021-04-29,1,1,2021-05-06,1,,,Sendusu
SE202101_(203077C1/132329),3X Pollination block New Phase 4-Sendusu,Nakasabira_19_Phase4_R34C9,Nakasabira,1,7197-2,17-7197-2_R12C10_plot175,2021-01-13,,2021-04-26,2021-05-07,1,,,,,,Sendusu
SE202101_(203094C1/132434),3X Pollination block New Phase 4-Sendusu,Nakawele_19_Phase4_R46C10,Nakawere,1,7197-2,17-7197-2_R11C2_plot152,2020-12-29,,2021-04-15,2021-04-29,0,,,,,,Sendusu
SE202101_(203095C1/132668),3X Pollination block New Phase 4-Sendusu,Nakasabira_19_Phase4_R36C1,Nakasabira,1,8075-7,17-8075-7_R2C13_plot28,2021-01-18,3.0,2021-04-26,2021-05-07,14,,,,,,Sendusu
SE202101_(203104C1/132555),3X Pollination block New Phase 4-Sendusu,Entukura_19_Phase4_R4C10,Entukura,1,9128-3,17-9128-3_R4C15_plot60,2021-01-22,2.0,,,,,,,,,Sendusu
SE202101_(203105C1/132696),3X Pollination block New Phase 4-Sendusu,Nakawele_19_Phase4_R44C4,Nakawere,1,8075-7,17-8075-7_R1C3_plot3,2020-12-29,,,,,,,,,,Sendusu
SE202101_(203111C1/132533),3X Pollination block New Phase 4-Sendusu,Tereza_19_Phase4_R61C1,Tereza,1,8075-7,17-8075-7_R2C5_plot20,2021-01-12,3.0,2021-04-06,,,,,,,,Sendusu
SE202101_(203131C1/132538),3X Pollination block New Phase 4-Sendusu,Nfuuka_19_Phase4_R12C10,Nfuuka,1,7197-2,17-7197-2_R10C13_plot148,2021-01-21,3.0,2021-05-03,,,,,,,,Sendusu
SE202101_(203137C1/132533),3X Pollination block New Phase 4-Sendusu,Nakyetengu_19_Phase4_R9C4,IITA-Nakyetengu,1,8075-7,17-8075-7_R2C5_plot20,2021-01-06,2.0,2021-04-26,2021-05-07,4,,,,,,Sendusu
SE202101_(203149C1/132385),3X Pollination block New Phase 4-Sendusu,Entukura_19_Phase4_R4C9,Entukura,1,TMB2X5265-1,17-5265-1_R7C14_plot104,2021-01-16,,2021-05-06,,,,,,,,Sendusu
SE202102_(162361C2/163895),2016 New 4x Female parents Sendusu,29275S-4_14_R3P7,29275S-4,2,ITC1243,KokopoJFR3_R3C2_plot62,2021-02-20,1.0,,,,,,,,,Sendusu
SE202102_(162419C2/132533),2016 New 4x Female parents Sendusu,25974S-17_14_R4P3,25974S-17,2,8075-7,17-8075-7_R2C5_plot20,2021-02-23,3.0,,,,,,,,,Sendusu
