PlantletID,Copies,Subculture_Date,Location
SE201910_(162373C2/132684)_71,4,2020-09-23,Sendusu
SE201912_(162377C2/132566)_60,4,2020-09-23,Sendusu
SE202002_(162431C2/132316)_4,3,2020-09-23,Sendusu
SE202001_(162419C2/132699)_10,3,2020-09-23,Sendusu
SE202001_(162405C2/132466)_102,2,2020-09-23,Sendusu
SE202001_(162419C2/132699)_17,4,2020-09-23,Sendusu
SE201910_(162371C2/132696)_14,3,2020-09-23,Sendusu
SE201910_(162496C2/132696)_6,4,2020-09-23,Sendusu
SE201912_(163338C2/132623)_1,3,2020-09-23,Sendusu
SE201912_(162377C2/132566)_59,3,2020-09-23,Sendusu
SE202002_(162431C2/132316)_5,3,2020-09-23,Sendusu
SE202001_(163331C2/132467)_1,1,2020-09-23,Sendusu
SE202002_(162431C2/132316)_12,3,2020-09-23,Sendusu
SE201912_(162377C2/132566)_38,2,2020-09-23,Sendusu
SE202002_(162430C2/132434)_51,2,2020-09-23,Sendusu
SE202002_(162373C2/132467)_2,2,2020-09-23,Sendusu
SE202001_(162684C2/132636)_1,4,2020-09-23,Sendusu
SE201902_(162368C1/132466)_1,1,2020-09-23,Sendusu
SE202002_(162431C2/132316)_6,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_66,3,2020-09-23,Sendusu
SE201910_(162371C2/132696)_6,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_50,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_82,4,2020-09-23,Sendusu
SE202001_(162405C2/132466)_69,4,2020-09-23,Sendusu
SE202002_(162430C2/132434)_58,2,2020-09-24,Sendusu
SE202002_(162430C2/132434)_67,4,2020-09-24,Sendusu
SE202002_(162430C2/132434)_29,4,2020-09-24,Sendusu
SE202002_(162431C2/132316)_18,5,2020-09-24,Sendusu
SE202001_(162405C2/132466)_100,4,2020-09-24,Sendusu
SE201908_(162374C2/132674)_3,2,2020-09-24,Sendusu
SE202002_(162431C2/132316)_7,2,2020-09-24,Sendusu
SE202002_(162430C2/132434)_68,4,2020-09-24,Sendusu
SE202003_(163002C2/132552)_1,3,2020-09-25,Sendusu
SE202002_(162430C2/132434)_66,4,2020-09-25,Sendusu
SE201910_(162370C1/132348)_8,3,2020-09-25,Sendusu
SE202002_(162494C2/132316)_1,3,2020-09-25,Sendusu
SE202002_(162430C2/132434)_68,4,2020-09-25,Sendusu
SE202002_(162430C2/132434)_7,4,2020-10-01,Sendusu
SE202001_(162405C2/132466)_34,4,2020-10-01,Sendusu
SE202002_(162353C2/132316)_21,4,2020-10-01,Sendusu
SE202002_(162431C2/132316)_14,4,2020-10-01,Sendusu
SE202002_(162430C2/132434)_36,5,2020-10-01,Sendusu
SE201912_(162377C2/132566)_22,4,2020-10-01,Sendusu
SE202002_(162431C2/132316)_19,4,2020-10-01,Sendusu
SE202002_(162430C2/132434)_19,4,2020-10-01,Sendusu
SE201910_(162373C2/132684)_47,4,2020-10-01,Sendusu
SE201910_(162441C1/132696)_14,4,2020-10-01,Sendusu
SE202001_(162405C2/132466)_3,4,2020-10-01,Sendusu
SE201910_(162368C2/132696)_5,4,2020-10-01,Sendusu
SE202002_(162494C2/132554)_1,4,2020-10-01,Sendusu
SE201910_(162373C2/132684)_103,4,2020-10-01,Sendusu
SE202002_(162494C2/132554)_4,4,2020-10-01,Sendusu
SE202002_(162430C2/132434)_52,5,2020-10-01,Sendusu
SE201911_(163120C2/132348)_5,4,2020-10-01,Sendusu
SE201911_(162350C1/132348)_16,4,2020-10-01,Sendusu
SE201912_(162421C2/132406)_1,4,2020-10-01,Sendusu
SE201910_(162371C2/132696)_7,5,2020-10-01,Sendusu
SE201907_(162675C2/132568)_1,3,2020-10-01,Sendusu
SE202002_(162431C2/132316)_13,5,2020-10-01,Sendusu
SE201910_(162448C1/132512)_3,4,2020-10-01,Sendusu
SE201910_(162373C2/132684)_82,4,2020-10-01,Sendusu
SE202003_(163053C2/132674)_3,3,2020-10-01,Sendusu
SE202002_(162430C2/132434)_34,4,2020-10-01,Sendusu
SE201912_(163338C2/132623)_15,4,2020-10-01,Sendusu
SE201910_(162368C2/132696)_3,3,2020-10-01,Sendusu
SE201912_(163338C2/132623)_7,1,2020-10-01,Sendusu
SE201912_(162377C2/132566)_30,4,2020-10-01,Sendusu
SE201910_(162373C2/132684)_65,4,2020-10-07,Sendusu
SE202001_(162405C2/132466)_41,4,2020-10-07,Sendusu
SE202001_(162405C2/132466)_84,4,2020-10-07,Sendusu
SE201910_(162373C2/132684)_51,4,2020-10-07,Sendusu
SE201910_(162947C2/132400)_2,2,2020-10-07,Sendusu
SE201912_(163338C2/132623)_11,4,2020-10-07,Sendusu
SE202001_(163349C2/132640)_1,2,2020-10-07,Sendusu
SE201910_(162373C2/132684)_100,4,2020-10-07,Sendusu
SE201910_(162373C2/132684)_106,4,2020-10-07,Sendusu
SE201912_(162377C2/132566)_33,4,2020-10-07,Sendusu
SE201912_(162377C2/132566)_42,4,2020-10-07,Sendusu
SE202001_(163331C2/132467)_2,4,2020-10-07,Sendusu
SE202001_(163277C2/132445)_1,4,2020-10-07,Sendusu
SE202002_(162430C2/132434)_50,4,2020-10-07,Sendusu
SE201912_(162849C2/132651)_4,1,2020-10-07,Sendusu
SE202001_(162405C2/132466)_91,4,2020-10-07,Sendusu
SE201912_(163338C2/132623)_21,3,2020-10-07,Sendusu
SE202002_(162353C2/132316)_34,4,2020-10-07,Sendusu
SE202001_(162405C2/132466)_67,4,2020-10-07,Sendusu
SE201912_(163338C2/132623)_12,4,2020-10-07,Sendusu
SE202001_(162405C2/132466)_81,4,2020-10-07,Sendusu
SE201909_(162426C1/132660)_8,4,2020-10-07,Sendusu
SE201910_(162373C2/132684)_62,4,2020-10-07,Sendusu
SE201912_(162377C2/132566)_47,4,2020-10-12,Sendusu
SE202002_(162430C2/132434)_12,4,2020-10-12,Sendusu
SE202002_(162430C2/132434)_13,4,2020-10-12,Sendusu
SE201910_(162448C1/132512)_7,4,2020-10-12,Sendusu
SE201910_(162371C2/132696)_21,2,2020-10-12,Sendusu
SE201910_(162369C1/132696)_5,2,2020-10-12,Sendusu
SE202001_(162459C2/132466)_8,4,2020-10-12,Sendusu
SE201912_(162377C2/132566)_53,2,2020-10-12,Sendusu
SE202002_(162494C2/132554)_5,4,2020-10-12,Sendusu
SE201910_(162441C1/132696)_15,4,2020-10-12,Sendusu
SE201909_(162426C1/132660)_7,4,2020-10-12,Sendusu
SE202002_(162431C2/132316)_3,4,2020-10-12,Sendusu
SE201911_(163107C2/132503)_1,2,2020-10-12,Sendusu
SE201912_(162422C2/132651)_14,4,2020-10-12,Sendusu
SE201912_(162377C2/132566)_5,4,2020-10-12,Sendusu
SE202002_(162430C2/132434)_64,4,2020-10-12,Sendusu
SE201908_(162358C1/132647)_12,4,2020-10-12,Sendusu
SE201910_(162373C2/132684)_10,4,2020-10-12,Sendusu
SE201911_(162350C1/132348)_13,4,2020-10-12,Sendusu
SE201912_(162377C2/132566)_31,4,2020-10-12,Sendusu
SE201912_(163016C2/132651)_4,5,2020-10-12,Sendusu
SE201912_(162377C2/132566)_29,2,2020-10-12,Sendusu
SE202001_(162405C2/132466)_76,4,2020-10-12,Sendusu
SE202001_(162405C2/132466)_93,4,2020-10-12,Sendusu
SE202002_(162430C2/132434)_48,4,2020-10-12,Sendusu
SE202001_(162459C2/132466)_7,3,2020-10-12,Sendusu
SE202002_(162431C2/132316)_17,5,2020-10-12,Sendusu
SE201910_(162882C1/132609)_2,4,2020-10-12,Sendusu
SE201910_(162370C1/132348)_9,5,2020-10-12,Sendusu
SE201912_(163016C2/132651)_1,5,2020-10-12,Sendusu
SE201912_(162377C2/132566)_39,5,2020-10-12,Sendusu
SE201912_(162377C2/132566)_68,5,2020-10-12,Sendusu
SE201911_(162350C1/132348)_4,5,2020-10-12,Sendusu
SE201910_(162405C2/132696)_8,4,2020-10-12,Sendusu
SE201912_(162377C2/132566)_12,3,2020-10-12,Sendusu
SE202001_(163051C2/132348)_1,4,2020-10-12,Sendusu
SE201912_(163338C2/132623)_6,3,2020-10-12,Sendusu
SE202002_(162353C2/132316)_8,4,2020-10-12,Sendusu
SE201908_(162358C1/132647)_2,3,2020-10-12,Sendusu
SE202002_(162430C2/132434)_14,3,2020-10-12,Sendusu
SE202002_(162430C2/132434)_62,4,2020-10-13,Sendusu
SE202001_(162419C2/132699)_4,2,2020-10-13,Sendusu
SE202002_(162353C2/132316)_23,4,2020-10-13,Sendusu
SE201912_(162377C2/132566)_70,5,2020-10-13,Sendusu
SE201902_(162730C1/132470)_3,4,2020-10-13,Sendusu
SE201910_(162369C1/132696)_2,3,2020-10-13,Sendusu
SE201910_(162405C2/132696)_3,4,2020-10-13,Sendusu
SE201910_(163157C1/132686)_1,2,2020-10-13,Sendusu
SE201907_(162416C2/132332)_8,4,2020-10-13,Sendusu
SE201909_(162733C1/132512)_1,4,2020-10-13,Sendusu
SE202001_(162419C2/132699)_2,4,2020-10-13,Sendusu
SE201912_(163080C2/132554)_3,4,2020-10-13,Sendusu
SE201912_(163338C2/132623)_8,2,2020-10-13,Sendusu
SE202002_(162430C2/132434)_21,3,2020-10-13,Sendusu
SE202003_(163361C2/132554)_2,4,2020-10-13,Sendusu
SE201911_(163120C2/132348)_3,3,2020-10-13,Sendusu
SE201912_(163338C2/132623)_16,4,2020-10-13,Sendusu
SE202002_(162430C2/132434)_65,4,2020-10-13,Sendusu
SE202001_(162405C2/132466)_6,4,2020-10-13,Sendusu
SE201911_(162350C1/132348)_17,1,2020-10-13,Sendusu
SE201911_(162350C1/132348)_19,4,2020-10-13,Sendusu
SE201910_(162373C2/132684)_58,4,2020-10-13,Sendusu
SE201912_(162377C2/132566)_48,4,2020-10-13,Sendusu
SE202003_(163361C2/132554)_3,4,2020-10-13,Sendusu
SE202001_(162419C2/132699)_16,2,2020-10-13,Sendusu
SE201912_(162377C2/132566)_23,4,2020-10-13,Sendusu
SE202001_(162405C2/132466)_94,4,2020-10-13,Sendusu
SE202002_(162353C2/132316)_29,4,2020-10-13,Sendusu
SE201910_(162368C2/132696)_6,2,2020-10-13,Sendusu
SE202002_(162430C2/132434)_32,4,2020-10-13,Sendusu
SE201912_(163338C2/132623)_3,1,2020-10-13,Sendusu
SE201912_(163338C2/132623)_14,4,2020-10-13,Sendusu
SE202003_(163361C2/132554)_4,1,2020-10-29,Sendusu
SE201911_(162423C1/132696)_4,1,2020-11-02,Sendusu
SE201910_(163244C2/132696)_5,1,2020-11-02,Sendusu
SE201912_(163338C2/132623)_9,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_21,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_13,1,2020-11-02,Sendusu
SE201910_(162448C1/132512)_15,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_2,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_6,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_25,1,2020-11-02,Sendusu
SE201910_(162373C2/132684)_66,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_4,1,2020-11-02,Sendusu
SE202001_(162459C2/132466)_3,1,2020-11-02,Sendusu
SE202001_(162660C2/132554)_3,1,2020-11-02,Sendusu
SE201910_(162371C2/132696)_5,1,2020-11-02,Sendusu
SE201908_(162485C2/132696)_12,1,2020-11-02,Sendusu
SE201910_(162441C1/132696)_5,1,2020-11-02,Sendusu
SE201903_(162357C1/132383)_17,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_11,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_9,1,2020-11-02,Sendusu
SE201910_(162405C2/132696)_9,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_5,1,2020-11-02,Sendusu
SE202002_(162427C2/132674)_8,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_24,1,2020-11-02,Sendusu
SE202002_(162431C2/132316)_2,1,2020-11-02,Sendusu
SE202002_(162427C2/132674)_1,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_2,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_62,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_37,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_18,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_43,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_61,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_60,1,2020-11-02,Sendusu
SE202002_(162373C2/132467)_3,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_47,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_61,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_45,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_1,1,2020-11-02,Sendusu
SE202001_(162459C2/132466)_4,1,2020-11-02,Sendusu
SE202002_(162373C2/132467)_1,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_28,1,2020-11-02,Sendusu
SE201908_(162374C2/132674)_1,1,2020-11-02,Sendusu
SE201909_(162414C2/132406)_2,1,2020-11-02,Sendusu
SE201910_(162371C2/132696)_17,1,2020-11-02,Sendusu
SE201911_(163120C2/132348)_2,1,2020-11-02,Sendusu
SE201910_(162373C2/132684)_84,1,2020-11-02,Sendusu
SE201910_(162373C2/132684)_16,1,2020-11-02,Sendusu
SE201910_(162361C1/132696)_2,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_13,1,2020-11-02,Sendusu
SE201910_(162371C2/132696)_10,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_1,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_45,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_2,1,2020-11-02,Sendusu
SE202002_(162431C2/132316)_8,1,2020-11-02,Sendusu
SE201911_(162926C2/132696)_2,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_35,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_4,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_63,1,2020-11-02,Sendusu
SE202001_(162419C2/132699)_20,1,2020-11-02,Sendusu
SE201910_(162373C2/132684)_56,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_60,1,2020-11-02,Sendusu
SE201912_(162849C2/132651)_1,1,2020-11-02,Sendusu
SE201912_(162397C1/132554)_1,1,2020-11-02,Sendusu
SE202002_(163132C2/132396)_2,1,2020-11-02,Sendusu
SE201912_(163338C2/132623)_2,1,2020-11-02,Sendusu
SE201911_(162350C1/132348)_6,1,2020-11-02,Sendusu
SE201912_(163016C2/132651)_2,1,2020-11-02,Sendusu
SE201910_(162496C2/132696)_7,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_1,1,2020-11-02,Sendusu
SE201912_(162397C1/132554)_7,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_49,1,2020-11-02,Sendusu
SE201910_(162371C2/132696)_19,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_32,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_34,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_37,1,2020-11-02,Sendusu
SE201907_(163270C2/132692)_1,1,2020-11-02,Sendusu
SE202001_(162660C2/132554)_2,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_18,1,2020-11-02,Sendusu
SE201904_(162459C1/132361)_28,1,2020-11-02,Sendusu
SE201909_(162733C1/132512)_2,1,2020-11-02,Sendusu
SE201907_(162865C1/132329)_4,1,2020-11-02,Sendusu
SE201908_(162358C1/132647)_6,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_64,1,2020-11-02,Sendusu
SE201905_(162431C1/132332)_10,1,2020-11-02,Sendusu
SE201907_(162416C2/132332)_10,1,2020-11-02,Sendusu
SE201905_(162431C1/132332)_135,1,2020-11-02,Sendusu
SE201907_(162452C1/132533)_2,1,2020-11-02,Sendusu
SE201905_(162431C1/132332)_44,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_80,1,2020-11-02,Sendusu
SE202002_(162353C2/132316)_4,1,2020-11-02,Sendusu
SE201912_(162948C1/132466)_1,1,2020-11-02,Sendusu
SE202001_(162419C2/132699)_7,1,2020-11-02,Sendusu
SE202002_(162353C2/132316)_1,1,2020-11-02,Sendusu
SE202002_(162353C2/132316)_11,1,2020-11-02,Sendusu
SE201903_(162357C1/132383)_25,1,2020-11-02,Sendusu
SE201903_(162357C1/132383)_23,1,2020-11-02,Sendusu
SE201903_(162357C1/132383)_65,1,2020-11-02,Sendusu
SE201905_(162431C1/132332)_110,1,2020-11-02,Sendusu
SE201902_(162421C1/132608)_24,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_3,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_18,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_12,1,2020-11-02,Sendusu
SE201912_(162849C2/132651)_2,1,2020-11-02,Sendusu
SE201912_(163016C2/132651)_3,1,2020-11-02,Sendusu
SE201911_(162423C1/132696)_1,1,2020-11-02,Sendusu
SE202001_(162459C2/132466)_2,1,2020-11-02,Sendusu
SE201911_(162449C2/132674)_7,1,2020-11-02,Sendusu
SE201911_(162946C2/132547)_1,1,2020-11-02,Sendusu
SE201911_(162449C2/132674)_6,1,2020-11-02,Sendusu
SE201912_(163338C2/132623)_5,1,2020-11-02,Sendusu
SE202001_(162419C2/132699)_14,1,2020-11-02,Sendusu
SE201912_(162397C1/132554)_2,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_10,1,2020-11-02,Sendusu
SE201912_(162422C2/132651)_5,1,2020-11-02,Sendusu
SE201912_(162377C2/132566)_41,1,2020-11-02,Sendusu
SE201912_(163338C2/132623)_10,1,2020-11-02,Sendusu
SE201908_(162358C1/132647)_1,1,2020-11-02,Sendusu
SE201904_(162485C1/132614)_10,1,2020-11-02,Sendusu
SE201903_(162357C1/132383)_7,1,2020-11-02,Sendusu
SE201910_(162369C1/132696)_4,1,2020-11-02,Sendusu
SE201910_(162370C1/132348)_20,1,2020-11-02,Sendusu
SE201904_(162485C1/132614)_8,1,2020-11-02,Sendusu
SE201912_(163256C1/132552)_1,1,2020-11-02,Sendusu
SE201910_(162368C2/132696)_7,1,2020-11-02,Sendusu
SE201904_(162377C1/132361)_23,1,2020-11-02,Sendusu
SE201908_(162485C2/132696)_4,1,2020-11-02,Sendusu
SE201903_(162357C1/132383)_20,1,2020-11-02,Sendusu
SE201905_(162431C1/132332)_75,1,2020-11-02,Sendusu
SE201907_(162452C1/132533)_7,1,2020-11-02,Sendusu
SE201910_(162405C2/132696)_7,1,2020-11-02,Sendusu
SE201910_(163244C2/132696)_2,1,2020-11-02,Sendusu
SE201911_(162350C1/132348)_20,1,2020-11-02,Sendusu
SE201911_(162423C1/132696)_9,1,2020-11-02,Sendusu
SE201910_(162369C1/132696)_3,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_26,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_14,1,2020-10-29,Sendusu
SE202001_(162419C2/132699)_1,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_44,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_53,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_15,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_25,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_15,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_81,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_23,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_55,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_46,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_17,1,2020-10-29,Sendusu
SE202003_(163053C2/132674)_1,1,2020-10-29,Sendusu
SE201912_(162377C2/132566)_45,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_9,1,2020-10-29,Sendusu
SE202001_(162419C2/132699)_19,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_56,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_42,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_91,1,2020-10-29,Sendusu
SE201912_(162755C2/132554)_1,1,2020-10-29,Sendusu
SE201911_(162423C1/132696)_8,1,2020-10-29,Sendusu
SE201912_(162377C2/132566)_57,1,2020-10-29,Sendusu
SE202001_(162419C2/132699)_3,1,2020-10-29,Sendusu
SE201908_(162431C2/132674)_1,1,2020-10-29,Sendusu
SE202001_(162459C2/132466)_11,1,2020-10-29,Sendusu
SE202002_(162431C2/132316)_9,1,2020-10-29,Sendusu
SE202001_(162660C2/132554)_6,1,2020-10-29,Sendusu
SE202001_(162459C2/132466)_5,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_39,1,2020-10-29,Sendusu
SE202001_(162405C2/132466)_9,1,2020-10-29,Sendusu
SE201912_(163281C1/132452)_1,1,2020-10-29,Sendusu
SE201911_(162423C1/132696)_10,1,2020-10-29,Sendusu
SE201911_(162350C1/132348)_7,1,2020-10-29,Sendusu
SE201912_(162397C1/132554)_6,1,2020-10-29,Sendusu
SE201911_(162423C1/132696)_9,1,2020-10-29,Sendusu
SE201911_(162350C1/132348)_14,1,2020-10-29,Sendusu
SE201912_(163080C2/132554)_1,1,2020-10-29,Sendusu
SE201912_(162422C2/132651)_19,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_4,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_25,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_22,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_54,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_23,1,2020-10-29,Sendusu
SE202002_(162353C2/132316)_35,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_49,1,2020-10-29,Sendusu
SE201910_(162718C2/132498)_1,1,2020-10-29,Sendusu
SE201910_(162441C1/132696)_6,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_24,1,2020-10-29,Sendusu
SE201910_(162496C2/132696)_2,1,2020-10-29,Sendusu
SE201910_(162441C1/132696)_10,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_11,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_7,1,2020-10-29,Sendusu
SE201910_(163244C2/132696)_4,1,2020-10-29,Sendusu
SE201910_(162368C2/132696)_2,1,2020-10-29,Sendusu
SE201910_(162361C1/132696)_1,1,2020-10-29,Sendusu
SE201911_(163304C2/132707)_1,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_24,1,2020-10-29,Sendusu
SE202002_(162430C2/132434)_20,1,2020-10-29,Sendusu
SE201912_(162422C2/132651)_8,1,2020-10-29,Sendusu
SE202001_(162419C2/132699)_18,1,2020-10-29,Sendusu
SE202001_(162660C2/132554)_5,1,2020-10-29,Sendusu
SE202001_(162801C1/132552)_3,1,2020-10-29,Sendusu
SE201910_(162441C1/132696)_16,1,2020-10-29,Sendusu
SE201911_(162350C1/132348)_1,1,2020-10-29,Sendusu
SE202001_(162419C2/132699)_21,1,2020-10-29,Sendusu
SE201908_(162358C1/132647)_17,1,2020-10-29,Sendusu
SE201910_(162373C2/132684)_50,1,2020-10-29,Sendusu
SE201911_(162350C1/132348)_5,1,2020-10-29,Sendusu
SE201910_(162370C1/132348)_26,1,2020-10-29,Sendusu
SE201910_(162369C1/132696)_7,1,2020-10-29,Sendusu
SE201911_(162423C1/132696)_11,1,2020-10-29,Sendusu
SE201912_(162422C2/132651)_5,1,2020-10-29,Sendusu
SE201912_(162422C2/132651)_18,1,2020-10-29,Sendusu
SE201912_(162377C2/132566)_52,1,2020-10-29,Sendusu
SE201907_(162865C1/132329)_3,1,2020-10-29,Sendusu
SE201912_(162422C2/132651)_2,1,2020-10-29,Sendusu
SE201912_(162422C2/132651)_13,1,2020-10-29,Sendusu
SE201910_(162496C2/132696)_10,1,2020-11-03,Sendusu
SE201912_(162849C2/132651)_3,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_17,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_6,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_71,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_67,1,2020-11-03,Sendusu
SE201910_(162441C1/132696)_12,1,2020-11-03,Sendusu
SE201910_(162441C1/132696)_1,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_3,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_14,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_2,1,2020-11-03,Sendusu
SE201911_(162449C2/132674)_3,1,2020-11-03,Sendusu
SE202001_(162660C2/132554)_1,1,2020-11-03,Sendusu
SE201911_(162350C1/132348)_12,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_15,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_40,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_11,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_25,1,2020-11-03,Sendusu
SE202001_(162801C1/132552)_1,1,2020-11-03,Sendusu
SE201911_(162423C1/132696)_11,1,2020-11-03,Sendusu
SE202003_(163361C2/132554)_6,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_7,1,2020-11-03,Sendusu
SE201910_(162370C1/132348)_28,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_13,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_27,1,2020-11-03,Sendusu
SE202002_(163132C2/132396)_1,1,2020-11-03,Sendusu
SE201912_(162377C2/132566)_9,1,2020-11-03,Sendusu
SE202001_(162801C1/132552)_2,1,2020-11-03,Sendusu
SE201910_(162370C1/132348)_12,1,2020-11-03,Sendusu
SE202001_(162419C2/132699)_8,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_5,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_8,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_17,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_10,1,2020-11-03,Sendusu
SE202001_(162419C2/132699)_5,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_15,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_9,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_13,1,2020-11-03,Sendusu
SE201910_(162496C2/132696)_3,1,2020-11-03,Sendusu
SE201910_(162370C1/132348)_17,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_22,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_21,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_23,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_27,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_11,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_12,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_79,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_90,1,2020-11-03,Sendusu
SE202001_(162419C2/132699)_6,1,2020-11-03,Sendusu
SE202002_(162353C2/132316)_12,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_30,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_29,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_33,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_31,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_53,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_24,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_19,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_35,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_18,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_20,1,2020-11-03,Sendusu
SE202001_(162405C2/132466)_38,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_77,1,2020-11-02,Sendusu
