Location,PlantletID,Crossnumber,Mother,Father,Germination_Submission_Date,Germination_Date,Copies,Number_Rooting,Number_Sent_Out,Weaning_2_Plantlets,Number_in_Screenhouse,Number_in_hardening,Number_in_Openfield
Sendusu,SE201908_(162485C2/132696)_7,SE201908_(162485C2/132696),29364S-2,8075-7,2020-02-06 07:51:51,2020-02-03,5.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201908_(162485C2/132696)_8,SE201908_(162485C2/132696),29364S-2,8075-7,2020-02-06 07:51:51,2020-02-03,5.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201908_(162485C2/132696)_9,SE201908_(162485C2/132696),29364S-2,8075-7,2020-02-06 07:51:51,2020-02-03,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201908_(162635C1/132647)_1,SE201908_(162635C1/132647),Nakasabira,7197-2,2020-01-13 07:46:07,2020-01-10,11.0,6.0,3.0,3.0,3.0,,
Sendusu,SE201908_(162635C1/132647)_2,SE201908_(162635C1/132647),Nakasabira,7197-2,2020-01-13 07:46:07,2020-01-06,,,,,,,
Sendusu,SE201908_(162635C1/132647)_4,SE201908_(162635C1/132647),Nakasabira,7197-2,2020-01-13 07:46:07,2020-01-06,3.0,3.0,3.0,3.0,2.0,2.0,2.0
Sendusu,SE201908_(163006C2/132684)_1,SE201908_(163006C2/132684),ITC1355,7197-2,2020-02-06 08:02:23,2020-02-03,3.0,,,,,,
Sendusu,SE201909_(162414C2/132406)_1,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,2.0,3.0,3.0,3.0,,,
Sendusu,SE201909_(162414C2/132406)_10,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-03-19,7.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162414C2/132406)_2,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,3.0,,,,,,
Sendusu,SE201909_(162414C2/132406)_3,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201909_(162414C2/132406)_4,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,3.0,3.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201909_(162414C2/132406)_5,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,4.0,4.0,4.0,4.0,3.0,3.0,3.0
Sendusu,SE201909_(162414C2/132406)_6,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,4.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162414C2/132406)_7,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201909_(162414C2/132406)_8,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-17,4.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201909_(162414C2/132406)_9,SE201909_(162414C2/132406),29364S-2,8075-7,2020-02-20 06:27:04,2020-02-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201909_(162426C1/132660)_1,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-03,4.0,,,,,,
Sendusu,SE201909_(162426C1/132660)_10,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-03-19,7.0,6.0,6.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162426C1/132660)_11,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-03-19,,,,,,,
Sendusu,SE201909_(162426C1/132660)_2,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-03,7.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162426C1/132660)_3,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-10,8.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201909_(162426C1/132660)_4,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-10,4.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162426C1/132660)_5,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-10,4.0,5.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162426C1/132660)_6,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-10,7.0,4.0,4.0,4.0,,,
Sendusu,SE201909_(162426C1/132660)_7,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-17,16.0,4.0,4.0,4.0,2.0,,
Sendusu,SE201909_(162426C1/132660)_8,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-02-24,11.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201909_(162426C1/132660)_9,SE201909_(162426C1/132660),29364S-2,7197-2,2020-02-06 07:51:52,2020-03-10,4.0,4.0,4.0,4.0,2.0,1.0,1.0
Sendusu,SE201909_(162438C2/132696)_1,SE201909_(162438C2/132696),25974S-17,8075-7,2020-03-23 12:42:38,2020-03-23,6.0,4.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201909_(162438C2/132696)_2,SE201909_(162438C2/132696),25974S-17,8075-7,2020-03-23 12:42:38,2020-03-23,2.0,2.0,2.0,,,,
Sendusu,SE201909_(162438C2/132696)_3,SE201909_(162438C2/132696),25974S-17,8075-7,2020-03-23 12:42:38,2020-04-13,4.0,,,,,,
Sendusu,SE201909_(162534C1/132493)_1,SE201909_(162534C1/132493),ITC1355,SH3217,2020-02-06 08:03:03,2020-02-03,5.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201909_(162722C2/132308)_1,SE201909_(162722C2/132308),Nakasabira,SH3362,2020-02-06 08:01:11,2020-02-03,,,,,,,
Sendusu,SE201909_(162733C1/132512)_1,SE201909_(162733C1/132512),Entukura,7197-2,2020-02-10 08:10:40,2020-02-10,13.0,4.0,4.0,4.0,3.0,,
Sendusu,SE201909_(162733C1/132512)_2,SE201909_(162733C1/132512),Entukura,7197-2,2020-02-10 08:10:40,2020-02-10,4.0,,,,,,
Sendusu,SE201910_(162361C1/132696)_1,SE201910_(162361C1/132696),29275S-4,8075-7,2020-03-13 07:58:07,2020-03-10,3.0,,,,,,
Sendusu,SE201910_(162361C1/132696)_2,SE201910_(162361C1/132696),29275S-4,8075-7,2020-03-13 07:58:07,2020-03-10,5.0,3.0,3.0,3.0,3.0,,
Sendusu,SE201910_(162361C1/132696)_4,SE201910_(162361C1/132696),29275S-4,8075-7,2020-03-13 07:58:07,2020-03-16,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Sendusu,SE201910_(162363C2/132631)_1,SE201910_(162363C2/132631),25974S-17,7197-2,2020-04-20 11:36:04,2020-04-08,1.0,,,,,,
Sendusu,SE201910_(162363C2/132631)_2,SE201910_(162363C2/132631),25974S-17,7197-2,2020-04-20 11:36:04,2020-04-08,,,,,,,
Sendusu,SE201910_(162368C2/132696)_1,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-03-30,3.0,4.0,4.0,4.0,3.0,2.0,2.0
Sendusu,SE201910_(162368C2/132696)_2,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-03-30,3.0,,,,,,
Sendusu,SE201910_(162368C2/132696)_3,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-03-30,17.0,3.0,3.0,3.0,,,
Sendusu,SE201910_(162368C2/132696)_4,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-03-30,,,,,,,
Sendusu,SE201910_(162368C2/132696)_5,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-03-30,6.0,4.0,3.0,3.0,3.0,,
Sendusu,SE201910_(162368C2/132696)_6,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-03-30,5.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162368C2/132696)_7,SE201910_(162368C2/132696),25974S-17,8075-7,2020-03-30 13:07:15,2020-04-20,3.0,,,,,,
Sendusu,SE201910_(162369C1/132696)_1,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-03-30,2.0,,,,,,
Sendusu,SE201910_(162369C1/132696)_2,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-03-30,10.0,3.0,3.0,3.0,,,
Sendusu,SE201910_(162369C1/132696)_3,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-03-30,3.0,,,,,,
Sendusu,SE201910_(162369C1/132696)_4,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-03-30,3.0,,,,,,
Sendusu,SE201910_(162369C1/132696)_5,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-03-30,5.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162369C1/132696)_6,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-03-30,10.0,8.0,4.0,3.0,3.0,3.0,2.0
Sendusu,SE201910_(162369C1/132696)_7,SE201910_(162369C1/132696),25974S-17,8075-7,2020-03-30 13:04:27,2020-04-13,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_1,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-19,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_10,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,3.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162370C1/132348)_11,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_12,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,13.0,4.0,4.0,,,,
Sendusu,SE201910_(162370C1/132348)_13,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,6.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_14,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,4.0,2.0,2.0,2.0,,,
Sendusu,SE201910_(162370C1/132348)_15,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_16,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,6.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_17,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,7.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_18,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,4.0,2.0,2.0,2.0,2.0,,
Sendusu,SE201910_(162370C1/132348)_19,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,5.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201910_(162370C1/132348)_2,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-19,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_20,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,6.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_21,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,8.0,4.0,3.0,,,,
Sendusu,SE201910_(162370C1/132348)_22,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162370C1/132348)_23,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,3.0,2.0,2.0,,,,
Sendusu,SE201910_(162370C1/132348)_24,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,9.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_25,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-30,5.0,3.0,2.0,,,,
Sendusu,SE201910_(162370C1/132348)_26,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-04-08,5.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_27,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-04-08,4.0,3.0,3.0,3.0,2.0,2.0,2.0
Sendusu,SE201910_(162370C1/132348)_28,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-04-13,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_29,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-04-08,1.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_3,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162370C1/132348)_30,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-04-08,,,,,,,
Sendusu,SE201910_(162370C1/132348)_31,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-04-08,,,,,,,
Sendusu,SE201910_(162370C1/132348)_4,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-19,6.0,1.0,1.0,1.0,1.0,,
Sendusu,SE201910_(162370C1/132348)_5,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,7.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_6,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162370C1/132348)_7,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,3.0,,,,,,
Sendusu,SE201910_(162370C1/132348)_8,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,8.0,4.0,4.0,3.0,3.0,,
Sendusu,SE201910_(162370C1/132348)_9,SE201910_(162370C1/132348),29275S-4,7197-2,2020-03-20 09:42:03,2020-03-23,9.0,4.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE201910_(162371C2/132696)_1,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-02-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_10,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,4.0,,,,,,
Sendusu,SE201910_(162371C2/132696)_11,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_12,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_13,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_14,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,4.0,3.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162371C2/132696)_15,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_16,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_17,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-10,3.0,,,,,,
Sendusu,SE201910_(162371C2/132696)_18,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-10,2.0,3.0,3.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162371C2/132696)_19,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-10,7.0,,,,,,
Sendusu,SE201910_(162371C2/132696)_2,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-02-24,2.0,2.0,1.0,2.0,2.0,2.0,3.0
Sendusu,SE201910_(162371C2/132696)_20,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-19,8.0,2.0,2.0,2.0,2.0,,
Sendusu,SE201910_(162371C2/132696)_21,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-19,9.0,2.0,2.0,2.0,,,
Sendusu,SE201910_(162371C2/132696)_22,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-23,4.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201910_(162371C2/132696)_23,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-04-13,4.0,,,,,,
Sendusu,SE201910_(162371C2/132696)_24,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-04-20,4.0,4.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE201910_(162371C2/132696)_25,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-04-08,,,,,,,
Sendusu,SE201910_(162371C2/132696)_3,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-02-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162371C2/132696)_4,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-02-24,8.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162371C2/132696)_5,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-02-24,2.0,,,,,,
Sendusu,SE201910_(162371C2/132696)_6,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-02-24,15.0,4.0,4.0,4.0,3.0,,
Sendusu,SE201910_(162371C2/132696)_7,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,9.0,5.0,4.0,4.0,4.0,7.0,2.0
Sendusu,SE201910_(162371C2/132696)_8,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,1.0,1.0,1.0,1.0,1.0,1.0,
Sendusu,SE201910_(162371C2/132696)_9,SE201910_(162371C2/132696),29275S-1,8075-7,2020-04-28 14:07:14,2020-03-02,3.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201910_(162373C2/132684)_1,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,3.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE201910_(162373C2/132684)_10,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,9.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_100,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-13,9.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_101,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-20,12.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_102,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-20,3.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_103,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-20,6.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_104,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-20,5.0,4.0,4.0,4.0,2.0,,
Sendusu,SE201910_(162373C2/132684)_105,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-27,4.0,4.0,4.0,3.0,3.0,3.0,2.0
Sendusu,SE201910_(162373C2/132684)_106,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,8.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_107,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_108,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,3.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_109,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_11,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,8.0,6.0,5.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_110,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_111,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_112,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_113,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_114,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_115,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_116,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_117,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-04-08,,,,,,,
Sendusu,SE201910_(162373C2/132684)_118,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-05-25,,,,,,,
Sendusu,SE201910_(162373C2/132684)_12,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,2.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_13,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,4.0,8.0,4.0,3.0,3.0,3.0,2.0
Sendusu,SE201910_(162373C2/132684)_14,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_15,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,8.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_16,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,7.0,3.0,3.0,3.0,,,
Sendusu,SE201910_(162373C2/132684)_17,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_18,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,7.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_19,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,4.0,5.0,5.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_2,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,4.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_20,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,5.0,5.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_21,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_22,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_23,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_24,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_25,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_26,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_27,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,5.0,5.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_28,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,9.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_29,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,3.0,3.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162373C2/132684)_3,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-10,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE201910_(162373C2/132684)_30,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,5.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_31,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,11.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_32,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_33,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,2.0,,,,,,
Sendusu,SE201910_(162373C2/132684)_34,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE201910_(162373C2/132684)_35,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,5.0,5.0,4.0,4.0,4.0,2.0
Sendusu,SE201910_(162373C2/132684)_36,SE201910_(162373C2/132684),29364S-2,7197-2,2020-03-11 05:16:20,2020-03-19,3.0,,,,,,
