Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
NM201909_(136406C3/161480),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot351_r17c15,ITC1460,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-09-23,,2020-03-03,,,,,,,,Arusha
NM201909_(136444C3/161503),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot12_r1c12,ITC1468,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-09-30,,,,,,,,,,Arusha
NM201909_(136456C2/161584),2016 NM_Pollination block,16NM_Huti-white_plot188_r9c20,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-16,5.0,2020-01-31,,,,,,,,Arusha
NM201909_(136474C2/161584),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot381_r19c3,ITC1455-Mchare Mlelembo,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-16,3.0,2020-01-14,,,,,,,,Arusha
NM201909_(136486C2/161584),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot281_r14c14,ITC1460,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-16,4.0,2020-01-21,,,,,,,,Arusha
NM201909_(136492C2/161554),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot363_r18c16,ITC1455-Mchare Mlelembo,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-16,4.0,2020-01-22,,,,,,,,Arusha
NM201909_(136495C3/161554),2016 NM_Pollination block,16NM_MchareLaini_plot235_r12c18,Mchare Laini,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-16,4.0,2020-02-11,2020-02-19,10.0,7.0,2020-07-01,7.0,1,2020-08-03,Arusha
NM201909_(136497C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot6_r1c6,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-18,4.0,2020-03-03,,,,,,,,Arusha
NM201909_(136506C3/161554),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot317_r16c20,ITC1460,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-16,5.0,2019-10-04,,,,,,,,Arusha
NM201909_(136568C3/161554),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot2_r1c2,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-11,4.0,2020-01-31,,,,,,,,Arusha
NM201909_(136591C2/161541),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot282_r14c13,ITC1460,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-09-02,5.0,2020-02-14,,,,,,,,Arusha
NM201909_(136654C2/161554),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot406_r20c15,ITC1455-Mchare Mlelembo,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-18,2.0,2020-01-07,,,,,,,,Arusha
NM201909_(136658C2/161584),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot393_r19c15,ITC1455-Mchare Mlelembo,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-18,3.0,2020-02-11,,,,,,,,Arusha
NM201909_(136676C2/161541),2016 NM_Pollination block,16NM_Huti-white_plot128_r7c2,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-09-03,4.0,2020-02-14,,,,,,,,Arusha
NM201909_(136686C3/161500),2016 NM_Pollination block,16NM_MchareLaini_plot192_r10c19,Mchare Laini,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-09-05,1.0,2019-12-19,,,,,,,,Arusha
NM201909_(136689C3/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot59_r3c17,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-09-23,1.0,,,,,,,,,Arusha
NM201909_(136703C3/161541),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot13_r1c13,ITC1468,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-09-30,,,,,,,,,,Arusha
NM201909_(136711C2/161503),2016 NM_Pollination block,16NM_MchareLaini_plot248_r12c5,Mchare Laini,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-09-05,4.0,2020-02-21,,,,,,,,Arusha
NM201909_(136713C2/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot9_r1c9,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-16,4.0,2020-01-21,,,,,,,,Arusha
NM201909_(152425C1/161503),NM_Mcharepollinationblock2,16NM_Huti-white_plot418r20c3,Huti-white,1,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-09-11,2.0,2020-01-21,2020-02-05,14.0,11.0,2020-02-11,11.0,18,2020-03-11,Arusha
NM201909_(152445C2/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot715r35c1,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-09-26,1.0,,,,,,,,,Arusha
NM201909_(152607C1/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot441r21c21,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-11,8.0,,,,,,,,,Arusha
NM201909_(152766C1/161541),NM_Mcharepollinationblock2,16NM_Huti-white_plot461r22c2,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-09-02,4.0,2020-01-21,2020-02-05,3.0,3.0,2020-02-11,3.0,2,2020-03-11,Arusha
NM201909_(152770C2/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot757r37c1,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-09-23,,2020-10-15,,,,,,,,Arusha
NM201909_(152808C1/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot208r10c3,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-09-30,,,,,,,,,,Arusha
NM201909_(152819C1/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot442r22c21,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-11,8.0,2020-02-21,2020-02-28,31.0,27.0,2020-04-22,27.0,25,2020-05-08,Arusha
NM201909_(152945C1/161503),NM_Mcharepollinationblock2,16NM_Huti-white_plot338r17c2,Huti-white,1,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-09-30,2.0,2020-05-14,,,,,,,,Arusha
NM201909_(153108C1/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot670r32c3,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-09-25,4.0,2020-02-10,2020-02-19,32.0,20.0,2020-07-01,20.0,,,Arusha
NM201909_(153163C2/161541),NM_Mcharepollinationblock2,16NM_Huti-white_plot105r5c21,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-09-30,4.0,,,,,,,,,Arusha
NM201909_(153163C2/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot105r5c21,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-09-26,,2020-07-14,,,,,,,,Arusha
NM201910_(136330C3/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot15_r1c15,ITC1468,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-10-15,3.0,2020-03-10,,,,,,,,Arusha
NM201910_(136388C3/161503),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot8_r1c8,ITC1468,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-10-29,4.0,2020-03-24,,,,,,,,Arusha
NM201910_(136395C3/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot5_r1c5,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-29,4.0,2020-03-27,,,,,,,,Arusha
NM201910_(136473C3/161541),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot83_r4c2,ITC1468,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-10-18,3.0,2020-03-27,,,,,,,,Arusha
NM201910_(136521C3/161584),2016 NM_Pollination block,16NM_Huti-white_plot125_r6c2,Huti-white,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-10-30,6.0,2020-03-24,,,,,,,,Arusha
NM201910_(136540C2/161541),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot441_r21c21,ITC1455-Mchare Mlelembo,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-10-07,4.0,2020-02-14,,,,,,,,Arusha
NM201910_(136560C3/161584),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot86_r5c2,ITC1468,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-10-29,7.0,2020-03-10,,,,,,,,Arusha
NM201910_(136564C3/161584),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot289_r14c6,ITC1460,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-10-07,2.0,2020-03-03,2020-03-09,85.0,66.0,2020-05-08,66.0,50,2020-06-08,Arusha
NM201910_(136616C2/161503),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot428_r21c8,ITC1455-Mchare Mlelembo,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-10-08,3.0,,,,,,,,,Arusha
NM201910_(136627C3/161480),2016 NM_Pollination block,16NM_MchareLaini_plot255_r13c3,Mchare Laini,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-15,1.0,2020-03-10,2020-03-20,2.0,2.0,2020-05-08,2.0,2,2020-06-10,Arusha
NM201910_(136662C3/161584),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot293_r14c2,ITC1460,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-10-24,3.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201910_(152416C2/161503),NM_Mcharepollinationblock2,16NM_Huti-white_plot62r3c20,Huti-white,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-10-02,5.0,,,,,,,,,Arusha
NM201910_(152416C2/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot62r3c20,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-10-07,,2020-03-10,2020-03-20,101.0,87.0,2020-05-08,87.0,46,2020-06-10,Arusha
NM201910_(152513C2/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot64r4c21,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-10-01,2.0,2020-03-24,,,,,,,,Arusha
NM201910_(152530C2/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot734r35c20,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-10-15,2.0,2020-03-10,,,,,,,,Arusha
NM201910_(152850C2/161472),NM_Mcharepollinationblock2,16NM_Huti-white_plot819r39c21,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot191,2019-10-12,3.0,2020-02-21,,,,,,,,Arusha
NM201910_(152864C1/161555),NM_Mcharepollinationblock2,16NM_Huti-white_plot754r36c3,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2019-10-16,2.0,2020-03-10,2020-03-13,12.0,9.0,2020-05-08,9.0,,,Arusha
NM201910_(152933C1/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot229r11c19,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-22,5.0,2020-03-10,,,,,,,,Arusha
NM201910_(153009C2/161541),NM_Mcharepollinationblock2,16NM_Huti-white_plot190r10c21,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-10-22,,2020-03-10,2020-03-12,54.0,44.0,2020-05-08,44.0,20,2020-06-10,Arusha
NM201910_(153020C2/161421),NM_Mcharepollinationblock2,16NM_Huti-white_plot148r8c21,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot194,2019-10-22,5.0,,,,,,,,,Arusha
NM201910_(153086C2/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot209r10c2,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-11,13.0,2020-02-21,2020-03-09,14.0,9.0,2020-04-22,9.0,8,2020-05-08,Arusha
NM201910_(153156C1/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot271r13c19,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-22,3.0,2020-04-15,,,,,,,,Arusha
NM201910_(190218C1/161472),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot232,Huti-white,1,SH 3217,Males_SH3217_r10c1_plot191,2019-10-10,3.0,2020-03-25,,,,,,,,Arusha
NM201910_(190240C1/161554),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot230,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-10-07,4.0,2020-03-03,,,,,,,,Arusha
NM201910_(190278C1/161413),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot231,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot125,2019-10-07,4.0,2020-03-10,,,,,,,,Arusha
NM201910_(190329C1/161541),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot237,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-10-01,7.0,2020-03-06,2020-03-13,28.0,28.0,2020-05-08,28.0,28,2020-06-10,Arusha
NM201910_(190349C1/161554),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot164,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-10-07,4.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201910_(190351C1/161472),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot112,Huti-white,1,SH 3217,Males_SH3217_r10c1_plot191,2019-10-09,2.0,2020-03-03,2020-03-13,5.0,4.0,2020-04-22,4.0,4,2020-05-08,Arusha
NM201910_(190379C1/161480),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot103,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-24,4.0,2020-04-15,2020-04-27,1.0,0.0,2020-07-01,0.0,,,Arusha
NM201910_(190381C1/161541),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot234,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-10-01,7.0,2020-03-03,2020-03-09,90.0,77.0,2020-04-22,77.0,51,2020-05-08,Arusha
NM201910_(190440C1/161500),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot172,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-10-16,3.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201910_(190442C1/161472),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot233,Huti-white,1,SH 3217,Males_SH3217_r10c1_plot191,2019-10-29,4.0,,,,,,,,,Arusha
NM201910_(190480C1/161472),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1214,ITC1468-kahuti,1,SH 3217,Males_SH3217_r10c1_plot191,2019-10-24,3.0,2020-04-15,2020-04-27,2.0,2.0,2020-07-01,2.0,,,Arusha
NM201910_(190523C1/161480),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1128,ITC1468-kahuti,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-10-22,3.0,2020-04-15,,,,,,,,Arusha
NM201910_(190690C1/161500),2018_McharePollination_block4_NM,NM2018_Huti-white_block_4_1011,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-10-22,3.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201910_(190956C1/161554),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1043,ITC1468-kahuti,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-10-29,4.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201910_(190976C1/161500),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1032,ITC1468-kahuti,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-10-22,5.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(136287C2/161480),2016 NM_Pollination block,16NM_MchareLaini_plot206_r10c5,Mchare Laini,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-08,3.0,,,,,,,,,Arusha
NM201911_(136294C3/161500),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot55_r3c13,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-20,3.0,2020-03-27,,,,,,,,Arusha
NM201911_(136310C3/161500),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot35_r2c8,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-18,4.0,,,,,,,,,Arusha
NM201911_(136319C3/161421),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot29_r2c14,ITC1468,3,SH 3217,Males_SH3217_r10c1_plot194,2019-11-20,2.0,,,,,,,,,Arusha
NM201911_(136327C3/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot58_r3c16,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-27,5.0,2020-01-20,,,,,,,,Arusha
NM201911_(136337C2/161541),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot340_r17c4,ITC1460,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-11-18,3.0,,,,,,,,,Arusha
NM201911_(136375C3/161500),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot314_r15c20,ITC1460,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-05,3.0,2020-03-19,,,,,,,,Arusha
NM201911_(136442C3/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot97_r5c13,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-05,5.0,,,,,,,,,Arusha
NM201911_(136450C3/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot45_r3c3,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-13,5.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(136454C3/161421),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot370_r18c9,ITC1455-Mchare Mlelembo,3,SH 3217,Males_SH3217_r10c1_plot194,2019-11-08,2.0,2020-02-24,,,,,,,,Arusha
NM201911_(136458C3/161480),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot402_r20c19,ITC1455-Mchare Mlelembo,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-11,4.0,2020-03-10,,,,,,,,Arusha
NM201911_(136482C3/161421),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot328_r16c9,ITC1460,3,SH 3217,Males_SH3217_r10c1_plot194,2019-11-20,2.0,2020-03-17,,,,,,,,Arusha
NM201911_(136494C3/161480),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot399_r19c21,ITC1455-Mchare Mlelembo,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-26,2.0,2020-03-24,,,,,,,,Arusha
NM201911_(136513C2/161500),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot398_r19c20,ITC1455-Mchare Mlelembo,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-12,3.0,2020-03-27,,,,,,,,Arusha
NM201911_(136530C3/161554),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot400_r20c21,ITC1455-Mchare Mlelembo,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-11-01,2.0,2020-02-07,,,,,,,,Arusha
NM201911_(136536C3/161500),2016 NM_Pollination block,16NM_Huti-white_plot151_r8c18,Huti-white,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-13,3.0,2020-04-30,,,,,,,,Arusha
NM201911_(136570C2/161503),2016 NM_Pollination block,16NM_ITC1455-MchareMlelembo_plot427_r21c7,ITC1455-Mchare Mlelembo,2,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-11-15,2.0,,,,,,,,,Arusha
NM201911_(136573C3/161541),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot82_r4c3,ITC1468,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-11-04,3.0,2020-03-24,,,,,,,,Arusha
NM201911_(136581C3/161421),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot345_r17c9,ITC1460,3,SH 3217,Males_SH3217_r10c1_plot194,2019-11-08,3.0,2020-02-14,,,,,,,,Arusha
NM201911_(136586C3/161554),2016 NM_Pollination block,16NM_MchareLaini_plot191_r10c20,Mchare Laini,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-11-26,6.0,,,,,,,,,Arusha
NM201911_(136588C3/161480),2016 NM_Pollination block,16NM_Huti-white_plot187_r9c19,Huti-white,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-05,6.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(136594C2/161541),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot79_r4c6,ITC1468,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2019-11-20,2.0,2020-03-27,,,,,,,,Arusha
NM201911_(136602C3/161500),2016 NM_Pollination block,16NM_MchareLaini_plot251_r12c2,Mchare Laini,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-06,5.0,2020-03-10,2020-03-20,1.0,1.0,2020-05-08,1.0,,,Arusha
NM201911_(136622C3/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot99_r5c15,ITC1468,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-04,3.0,2020-03-10,,,,,,,,Arusha
NM201911_(136628C3/161503),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot297_r15c3,ITC1460,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-11-04,2.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(136635C3/161500),2016 NM_Pollination block,16NM_MchareLaini_plot232_r12c21,Mchare Laini,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-15,4.0,,,,,,,,,Arusha
NM201911_(136636C3/161421),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot10_r1c10,ITC1468,3,SH 3217,Males_SH3217_r10c1_plot194,2019-11-18,5.0,2020-03-27,,,,,,,,Arusha
NM201911_(136649C2/161421),2016 NM_Pollination block,16NM_Huti-white_plot123_r6c4,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot194,2019-11-05,6.0,2020-03-27,,,,,,,,Arusha
NM201911_(136667C2/161480),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot70_r4c15,ITC1468,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-06,5.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(136668C3/161500),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot322_r16c15,ITC1460,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-18,3.0,2020-03-27,2020-04-20,26.0,21.0,2020-07-01,21.0,15,2020-08-03,Arusha
NM201911_(136687C2/161500),2016 NM_Pollination block,16NM_MchareLaini_plot250_r12c3,Mchare Laini,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-20,2.0,,,,,,,,,Arusha
NM201911_(136692C2/161421),2016 NM_Pollination block,16NM_Huti-white_plot150_r8c19,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot194,2019-11-01,3.0,2020-03-10,,,,,,,,Arusha
NM201911_(136700C3/161480),2016 NM_Pollination block,16NM_ITC1460-IjihuInkundu_plot354_r17c18,ITC1460,3,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-15,4.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(152370C2/161421),NM_Mcharepollinationblock2,16NM_Huti-white_plot358r18c21,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot194,2019-11-27,2.0,2020-04-30,,,,,,,,Arusha
NM201911_(152405C2/161421),NM_Mcharepollinationblock2,16NM_Huti-white_plot211r11c1,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot194,2019-11-08,6.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(152495C2/161500),NM_Mcharepollinationblock2,16NM_Huti-white_plot189r9c21,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-11,3.0,2020-04-30,,,,,,,,Arusha
NM201911_(152563C1/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot399r19c21,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-20,3.0,2020-04-15,,,,,,,,Arusha
NM201911_(152575C2/161500),NM_Mcharepollinationblock2,16NM_Huti-white_plot296r15c2,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-15,4.0,2020-04-15,2020-04-27,0.0,,,,,,Arusha
NM201911_(152579C1/161584),NM_Mcharepollinationblock2,16NM_Huti-white_plot171r9c3,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-11-28,1.0,,,,,,,,,Arusha
NM201911_(152695C2/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot462r22c1,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-08,5.0,,,,,,,,,Arusha
NM201911_(152727C2/161421),NM_Mcharepollinationblock2,16NM_Huti-white_plot274r14c21,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot194,2019-11-18,3.0,,,,,,,,,Arusha
